,2022,2021,2020,2019,2018,2017,2016,2015,2014
MOJ,42.192982456140356,22.712594187298183,55.09181969949915,-28.26347305389221,23.156342182890846,-23.30316742081448,-31.842713955281422,-24.593023255813947,17.2
STAPORKOW,-4.50867052023122,89.90120746432494,0.0,-43.73069796170476,2.4035420619860894,-23.177842565597658,-53.846153846153854,-66.43835616438356,132.86
REDAN,100.58651026392961,-19.76470588235294,-55.09772847332277,-51.36176772867421,-55.87301587301587,54.38473656572729,-13.71394049237274,3.2756200280767342,64.11
ELKOP,84.05132905591199,38.45177664974619,-19.999999999999996,16.292798110979916,-61.63949275362318,50.81967213114752,-34.67202141900937,24.361820199778027,18.02
MUZA,98.10126582278481,2.9986962190352076,2.9530201342281845,-24.823410696266397,1.4329580348004154,20.172201722017203,-6.872852233676972,-12.261306532663307,9.95
DROZAPOL,205.6731583403895,56.83930942895086,-12.135355892648775,-27.8011794439764,3.2173913043478195,9.315589353612172,-50.307038261691076,-28.648466464442198,29.67
PROCAD,31.254331254331266,92.65687583444593,-45.007342143906016,-5.613305613305617,8.823529411764707,-16.917293233082713,86.23103850641773,-25.736568457538986,11.54
DGA,57.78175313059035,-20.02861230329042,-28.8911495422177,99.79674796747967,22.69326683291771,-24.339622641509436,-13.821138211382122,-25.273390036452003,8.23
UNIMA,57.800511508951395,24.32432432432433,5.892255892255886,-31.724137931034473,0.9280742459396761,42.479338842975196,-4.7244094488188955,-15.558510638297873,7.52
ZREMB,214.33260393873084,53.09882747068678,39.81264637002343,16.66666666666665,-33.45454545454545,-12.4203821656051,-48.56674856674857,-19.031830238726787,15.08
IZOLACJA,27.95321637426899,44.18212478920744,-9.74124809741249,-13.552631578947361,48.148148148148145,21.56398104265403,-34.6749226006192,-19.047619047619055,7.98
INVISTA,2030.5803571428569,-14.011516314779263,-57.60781122864117,-35.145118733509236,-2.9200819672131164,-40.012292562999384,2.7470792548152745,-8.758282915586284,34.71
HARPER,-46.02173913043478,1711.023622047244,-33.50785340314136,-83.78607809847198,-19.562990781836806,-45.879526977087956,-49.70260223048327,-23.184008566839193,280.15
IBSM,201.29870129870133,-51.059322033898304,-9.923664122137412,-29.946524064171125,-28.62595419847328,15.418502202643175,9.08,,
TXM,0.0,-8.685446009389663,-57.86350148367953,-87.40343882382258,80.26,,,,
INDYGO,0.0,0.0,0.0,-30.588235294117652,37.09677419354839,-90.14084507042254,34.24824641659044,32.79,
INTERBUD,-16.076555023923444,161.24999999999997,84.33179723502305,-39.385474860335194,-7.253886010362689,-14.031180400890875,-39.07734056987788,-38.93951946975973,12.07
KRAKCHEM,38.095238095238095,13.513513513513505,-66.36363636363636,-47.61904761904761,-26.82926829268293,-23.87267904509284,-3.333333333333338,-45.070422535211264,63.9
KBDOM,-26.97547683923705,22.333333333333332,-35.76017130620985,-81.83586153247764,-10.386894388288605,-7.956368302855311,61.00206611570249,-51.24653739612189,39.71
IDMSA,-21.656615821213194,1824.2320819112626,-16.28571428571428,100.0,-33.96226415094339,-37.35224586288417,-33.385826771653534,-88.88499912480307,57.13
06MAGNA,73.5403151065802,676.2589928057554,0.0,-46.01941747572816,-51.32325141776938,-58.24782951854775,-14.130803117587263,5.998563218390811,27.84
WINVEST,-19.036697247706435,261.8257261410788,-87.5,39.60897900072412,-64.98478701825557,-38.985148514851495,-59.02896621664449,-25.0,210.36
LARK,0.0,0.0,0.0,6.696428571428567,-82.23632038065028,12.61,,,
PRIMAMODA,41.49659863945579,27.82608695652175,-71.81372549019608,-52.05640423031728,77.29166666666667,114.28571428571426,22.739726027397275,-34.82142857142857,5.6
FASTFIN,-47.12643678160919,-22.666666666666668,0.0,-94.11764705882354,-11.046511627906977,191.52542372881356,-54.61538461538461,-26.136363636363637,44.0
PCGUARD,0.0,0.0,0.0,0.0,-12.093023255813954,0.0,-75.84269662921348,-86.57414391310907,66.29
PBSFINANSE,-6.012658227848099,68.08510638297874,-21.666666666666668,-58.26086956521739,-65.40312876052948,-58.5949177877429,-2.5254978144730433,3.6757301107754303,39.72
FMG,30.131004366812228,55.78231292517007,-69.05263157894737,-28.463855421686745,-29.957805907173,9.48,,,
DREWEX,0.0,0.0,78.94736842105264,-66.47058823529412,-19.43127962085308,81.89655172413794,-50.21459227467812,-79.15921288014312,11.18
AMPLI,-15.02347417840375,195.83333333333334,0.0,0.0,0.0,0.0,-12.19512195121951,-68.33976833976834,2.59
REGNON,0.0,689.5833333333334,0.0,-49.473684210526315,-37.90849673202615,-69.46107784431138,-73.75589313776847,609.6654275092936,2.69
,30.143935371170745,-2.088383907682907,-4.95840603399234,-13.715277030006657,20.118266926243788,-1.3216603702656327,-14.46309794024159,167.5902007274825,247315.91
GRUPRACUJ,4937.56,,,,,,,,
STSHOLDING,3675.95,,,,,,,,
SHOPER,1967.54,,,,,,,,
PCFGROUP,-24.115124457473144,1930.78,,,,,,,
VERCOM,904.88,,,,,,,,
ONDE,902.49,,,,,,,,
CAPTORTX,742.21,,,,,,,,
CAVATINA,552.24,,,,,,,,
CREEPYJAR,540.15,,,,,,,,
ANSWEAR,539.43,,,,,,,,
POLTREG,320.85,,,,,,,,
AIGAMES,-57.60024867889339,482.55,,,,,,,
PURE,-4.912699273397665,184.42,,,,,,,
DADELO,158.02,,,,,,,,
BIGCHEESE,143.92,,,,,,,,
MEDINICE,36.16860715825786,92.76,,,,,,,
PGFGROUP,106.58,,,,,,,,
GIGROUP,97.32,,,,,,,,
BIOPLANET,73.92,,,,,,,,
ALTUS,60.15,,,,,,,,
K2HOLDING,56.55,,,,,,,,
BRAND24,53.81,,,,,,,,
3RGAMES,51.55,,,,,,,,
GAMEOPS,-53.540820929183575,110.85,,,,,,,
MANYDEV,42.0,,,,,,,,
GAMFACTOR,-35.70960340871846,61.02,,,,,,,
NOVAVISGR,-42.930311966475244,64.43,,,,,,,
NEXITY,-87.34375,192.0,,,,,,,
IMPERIO,17.23,,,,,,,,
PUNKPIRAT,-30.75075075075075,16.65,,,,,,,
SATIS,8.84,,,,,,,,
KRUSZWICA,,35.24639851661676,25.127999196867783,-44.126170932819775,18.30515473039234,15.686709373640536,-12.06909483663857,-5.691447973403129,1413.7
ELEMENTAL,,13.883060954063593,63.458327692793645,-43.9642965510266,-35.37591712012026,-16.51159618008185,47.94929759405781,45.098843168838776,341.45
JWCONSTR,,-1.9666445280791027,27.616895041672542,-43.2317562149158,-4.750992972807814,-9.240901213171579,95.58438036698907,-19.766472060050038,275.77
IDEABANK,,-33.83290816326531,-1.2387150955280357,-89.49851726912944,2.5707420494699664,-10.82996818866992,1983.57,,
PGO,,18.100438635753303,-47.031768610715986,-56.199376947040506,481.5,,,,
POLNORD,,255.82308566704558,-65.42076112202966,-11.296713049541978,18.98996756430566,-43.45971766110803,132.14851485148515,-28.02166476624857,280.64
IMPEL,,82.54564423578509,7.202773738955372,-69.75713705858477,-1.878526385662139,-21.409567530909275,-0.6684630531661271,-3.7530236153711907,401.01
ALTUSTFI,,-41.57484941971499,-31.033434650455934,-85.44161897457077,-23.811022206239322,30.291671547381984,28.250582137760095,532.52,
BIK,,0.16580998176089257,1.0556300268096557,-10.134015961451585,-10.619111709286676,74.3,,,
ELBUDOWA,,-90.70684314277669,-70.7832812242883,-66.96744034353426,-27.195377735565316,-18.11597725173772,76.15378028940835,-32.91015625,522.24
NOWAGALA,,32.85632512879223,48.99786780383794,-72.67536704730831,56.40605066520867,-4.090194022024128,8.929931454683926,-40.7624633431085,88.66
WORKSERV,,136.52729384436702,-64.72757066775911,-64.37146506112025,-58.725544828832625,-29.508875488364186,-19.453399577564763,56.056582371388544,749.35
PEMANAGER,,53.59165424739197,-59.5100168959691,-43.716886292623286,-29.509217141489106,-47.375714969637414,396.87,,
PRAGMAFA,,105.04926108374384,-30.58345800384698,-0.5737356566085914,42.606060606060616,4.133796150205108,-8.858211101524306,-21.6185752930568,44.36
K2INTERNT,,137.94781070322867,-20.888733379986,-10.154039610185478,-0.3758221108675258,-15.751978891820578,52.51509054325955,-15.819783197831972,29.52
AWBUD,,31.047723532638507,110.5080831408776,-73.0637636080871,-31.81336161187699,78.7338893100834,45.50468836183122,-58.503089951934086,43.69
KANIA,,0.0,-89.90413877054169,-27.589246364037024,-34.08859840232388,-6.383846624515613,-18.68538891038752,-26.275676556896,490.72
HUBSTYLE,,541.6012558869702,19.51219512195122,34.42622950819673,-85.17757009345794,93.35019877123237,27.67,,
IMPERA,,112.08333333333333,-18.55203619909502,-35.1430667644901,12.36603462489695,-4.4129235618597225,-11.19664100769769,-31.528509822712035,20.87
ZASTAL,,1874.4493392070485,-46.39905548996458,80.59701492537313,-61.11111111111111,-24.99999999999999,-42.85714285714286,-47.27374929735806,53.37
IALBGR,,-7.4183976261127595,-78.05989583333331,0.0,-87.13890982165285,119.43,,,
PLATYNINW,,308.93470790378007,-59.3006993006993,-27.850655903128153,272.5563909774436,-99.7039411443899,898.47,,
ORBIS,,,25.831358348471547,-2.4863213612005355,26.71229211385353,18.892380343073658,40.18293800819554,8.982465993098726,1851.83
BSCDRUK,,,39.92777738440843,-24.19012855954266,12.398564059247628,-7.143057228493795,42.187437766359984,0.39185893078491335,250.09
ATM,,,23.572184480934013,-25.576727642276428,3.6362200163248115,10.001158547181841,-17.17603032193063,-8.968619658026334,457.93
STELMET,,,1.5192850423330284,-49.7209346324851,-53.09491059147181,901.48,,,
INDYKPOL,,,5.835600362724701,-17.808759700118376,47.506952079156704,-43.11518228304455,61.40965500860993,45.670789724072314,115.61
VANTAGE,,,-6.886472582719514,-18.875082993455376,3.9077514413837315,29.485706993363966,-9.389454209065685,-10.93259179154436,194.19
KONSSTALI,,,-15.385924119548585,-4.319279396603169,18.369837497591366,-18.771847446131368,64.14318746253318,-29.28601707745413,165.13
ESSYSTEM,,,65.72603044106208,-19.237326155226558,4.003359462486008,-7.405167199516121,20.002073828287024,-32.23245028458998,142.31
ERGIS,,,56.2948676738455,-57.29776720351391,-0.31925567819027123,27.811133780238986,12.698725528839846,10.2803738317757,138.03
JHMDEV,,,15.026445032111836,-24.629840546697036,66.40606491352759,25.774731823599517,-48.681091826592244,93.76296296296294,67.5
MEDIATEL,,,0.0,0.0,0.0,-32.11105657996214,-60.36183753439124,1304.4886807181888,25.62
ORION,,,0.0,28.333846627656307,-36.13296616837137,-1.3102979714646164,103.03,,
BALTONA,,,-27.80011487650775,231.40862944162436,-2.776064157927212,-54.99722376457524,-7.24861593923007,-3.4915506958250524,80.48
NORTCOAST,,,285.22895125553913,-42.820945945945944,32.364449413079925,1.6477272727272678,41.025641025641036,-40.90909090909091,21.12
MORIZON,,,-21.555783009211872,-21.764894298526578,62.44,,,,
KREZUS,,,0.0,-66.27023455566568,-1.1860718171926043,-57.57547779521743,13.141126083777287,-76.66658541935797,820.54
SETANTA,,,320.9138840070298,-74.65478841870824,22.45,,,,
WADEX,,,37.9395434916718,-12.473002159827209,19.176319176319183,41.144414168937324,-29.150579150579148,-66.41452344931922,46.27
ARCUS,,,91.43518518518516,-51.62374020156774,93.70932754880693,41.628264208909386,-33.16221765913758,-40.391676866585065,16.34
CHEMOS,,,0.0,-75.38048343777977,8.061915511125433,-48.548199767711964,138.59857482185274,-29.85281866148291,36.01
IQP,,,-52.79503105590063,56.614785992217925,-50.0,-42.50559284116331,1.2457531143827796,-28.182187881252542,24.59
CUBEITG,,,383.3333333333333,-89.91596638655462,-89.12049734869262,46.3865096359743,11.58900836320192,33.48,
RUBICON,,,-41.30982367758186,-25.794392523364476,8.519269776876266,12.300683371298406,-33.18112633181127,-59.03990024937656,16.04
EVEREST,,,-23.33333333333334,-5.66037735849057,-36.144578313253014,-90.51428571428572,26.25,,
DROP,,,-68.27309236947792,9.691629955947146,-60.99656357388316,-14.032496307237805,-24.103139013452918,-82.48576477518162,50.93
SCOPAK,,,0.0,-88.64734299516908,-54.30463576158941,-51.70575692963753,83.20312500000001,-83.10509816861904,60.61
REDWOOD,,,-60.6060606060606,-71.30434782608695,-57.08955223880598,-77.307366638442,-25.909661229611036,15.94,
BGZBNPP,,,,25.020021192738515,17.660347080062945,19.4616967048524,4068.71,,
PFLEIDER,,,,-3.7038733136110777,-8.536651769446316,2387.47,,,
ALCHEMIA,,,,8.101851851851851,-13.6,0.0,0.0,-8.851436957096363,1097.11
LCCORP,,,,-10.909253406348766,40.30733803764206,10.112345446557466,-5.319642029450565,13.252574197456077,742.95
IMPEXMET,,,,-31.168981481481477,35.0,53.110047846889955,-16.4,-26.900584795321638,684.0
VISTULA,,,,20.682406003541992,28.776990221172145,19.461377134008902,63.93753414093378,-4.278420275590559,325.12
PCM,,,,-54.991176470588236,-13.483803659126188,-12.00008956961798,-29.245686582061882,631.17,
ABCDATA,,,,-39.422781700951795,7.771849278239645,-38.72880711624724,-7.3536662675213185,-20.919826209662446,538.58
PETROLINV,,,,0.0,-80.53860440435128,419.3248363761625,-25.006458279514337,0.0,38.71
GINOROSSI,,,,-52.736138703268914,-52.988622856172526,12.385496183206111,-26.14517265680057,15.169223277331396,123.21
ABADONRE,,,,-46.47441860465116,86.82655543969413,115.08,,,
HYPERION,,,,0.0,-90.36334913112164,-18.811457887986318,252.15296597410418,-17.999999999999996,40.5
NETMEDIA,,,,2.4982570299790745,43.74478035744113,9.833058154467071,5.069390902081718,14.778761061946902,45.2
QUMAK,,,,-82.8173374613003,50.93457943925233,-45.59898315856371,-26.016769845623386,-19.50419478962972,158.53
INDATA,,,,-85.62711864406779,-70.81519588444796,-11.099384344766934,56.85,,
PROCHNIK,,,,-98.12853107344633,-43.72019077901431,1.9036046982583996,62.54114549045426,-72.84105131414267,111.86
SARE,,,,-62.610575977983096,16.594086637634643,43.63,,,
PEMUG,,,,3.5658307210031355,44.83541430192962,52.55411255411255,-23.96313364055299,-18.024824608742588,18.53
ATLANTIS,,,,-28.985507246376812,15.0,11.11111111111111,-62.40601503759398,5.555555555555536,34.02
WILBO,,,,0.0,-72.43090007087172,-29.870775347912527,37.8082191780822,4.659498207885307,13.95
CALATRAVA,,,,0.0,-71.95121951219512,357.2490706319703,-46.73267326732673,-49.5,10.0
ABMSOLID,,,,-69.7872340425532,31.837307152875184,129.26045016077168,57.070707070707066,-64.32432432432432,5.55
GRAVITON,,,,173.33333333333334,-70.29702970297029,-24.626865671641795,5.36,,
IDEON,,,,0.0,0.0,0.0,-50.07278020378457,-33.30097087378641,10.3
BUDOPOL,,,,0.0,20.0,25.0,-20.0,-64.28571428571428,7.28
BZWBK,,,,,25.52060694984487,11.267586642968837,-24.26665985900069,2.6335371315855536,36258.08
AMREST,,,,,38.513626497178834,57.27961527382937,88.19971810935283,11.11116930731962,1909.25
SYNTHOS,,,,,7.017543859649115,19.685098719052373,-7.299358653761297,-24.862879895222278,7238.18
PAGED,,,,,5.263157894736841,7.7281553398058325,16.30532971996386,41.242565801658685,485.93
EMPERIA,,,,,53.231616867980506,-11.38615501872286,21.218734936532577,-34.155028918042035,1134.24
ROBYG,,,,,37.778033735186455,6.833470057424121,25.704661075209668,1.5161825002181026,573.15
COLIAN,,,,,2.483771724948852,-18.68631303208906,53.47967675793029,-1.6994032328182473,506.06
KOPEX,,,,,1.0634121971237773,0.5309417040358809,-65.08336151716709,1.7045671698834315,784.95
PCCINTER,,,,,38.459154580389225,10.054570259208738,24.342663273960977,-12.139503688799456,134.19
BYTOM,,,,,27.266037862064344,-28.637578766469346,135.21221648326969,-9.427438218244681,98.33
AATHOLD,,,,,14.613180515759316,-5.57359307359308,147.84,,
FAM,,,,,-37.98894710399771,118.48831739062254,270.32520325203257,-39.97908678982225,28.69
POLMED,,,,,-13.926621810333884,6.044695745826595,31.005291005291,-28.05481537875904,78.81
WISTIL,,,,,-19.23076923076923,64.59863256520637,1.3083632632119169,13.677456984543593,34.29
GEKOPLAST,,,,,42.24458204334366,64.6,,,
WDX,,,,,119.27592954990219,25.066285947379153,49.03,,
HAWE,,,,,-9.098615428087028,-23.248752981999566,-77.9494046195782,-42.47792479300195,363.53
FON,,,,,-54.106280193236714,17.32793522267207,-57.50903148116292,-35.923721340388,90.72
MNI,,,,,-83.33333333333333,-67.42708634132255,-50.0,-17.16301877765817,167.22
ALMA,,,,,-58.57664233576643,-73.72332773915129,-50.161309594933684,-58.1968031968032,200.2
IFSA,,,,,-64.03508771929825,79.68476357267951,-48.13805631244323,11.01,
IFCAPITAL,,,,,19.27570093457944,12.928759894459109,-1.9404915912031093,-9.69626168224299,8.56
FOTA,,,,,-88.66103739445116,66.13226452905809,-27.365356622998544,-11.010362694300515,7.72
RESBUD,,,,,-33.9782345828295,-39.011799410029504,-45.62951082598236,71.64487267721957,14.53
KERDOS,,,,,-83.23863636363636,-80.6274078150798,-73.96848137535817,69.8,
B3SYSTEM,,,,,10.084033613445387,26.595744680851066,-77.98594847775175,16.032608695652158,3.68
FARMACOL,,,,,,-4.241057296612846,11.801242236024835,-28.729616223783275,1585.82
PGODLEW,,,,,,10.111287151392526,0.926675143528698,5.686885346038717,491.13
PELION,,,,,,-14.348041646008932,-36.729508453841085,-18.65526920132687,1175.7
PEKAES,,,,,,11.93945914225634,24.41970125642665,7.3794590356722765,306.12
INTEGERPL,,,,,,-58.84269819840789,-46.10392325770058,-45.61955656623081,2198.75
GRAAL,,,,,,8.229859727931512,57.386780497565525,32.92845110382126,112.79
BRIJU,,,,,,106.91097171783866,24.598930481283418,72.93,
APLITT,,,,,,166.7,,,
HUTMEN,,,,,,8.001250195343019,1.418495918852529,-5.912615568147932,134.12
INPOST,,,,,,-64.17910447761196,253.93,,
MCLOGIC,,,,,,-0.3549623739883572,5.33951540532457,-11.852340145023067,75.85
POLCOLORIT,,,,,,60.54821341164953,52.00892857142858,-37.51743375174338,21.51
POLNA,,,,,,-5.448154657293499,-22.20399234345092,20.13797634691195,30.44
TFONE,,,,,,-3.4535686876438936,-45.183003786285234,38.76240513718623,34.26
PWRMEDIA,,,,,,96.52870493991989,-1.7060367454068228,-13.703284258210646,8.83
CASHFLOW,,,,,,207.1428571428571,-39.87730061349693,-53.561253561253565,3.51
TOPMEDICA,,,,,,-74.82758620689656,2.9,,
BACD,,,,,,0.51,,,
SANTANDER,,,,,,12.5258023152131,-23.44440195071071,382566.21,
UNICREDIT,,,,,,-43.59730113529229,-3.4045800347692534,5.331414447936247,130311.76
CEZ,,,,,,-0.6118500118487331,-22.342536888399977,14.556957111083236,42501.19
TALANX,,,,,,7.544781071052141,9.493398926409286,27693.98,
MOL,,,,,,50.19844719565933,24.028519482901583,-21.70387304741703,20611.16
BUWOG,,,,,,15.945739465214917,16.99390380368305,7104.43,
KRKA,,,,,,-12.367478220579596,18.907626549679417,-11.751184118731851,8844.13
IIAAV,,,,,,-18.185019555292385,-4.410603799327361,-35.21846583745453,15545.68
KERNEL,,,,,,34.4398437683451,69.00903522812959,-25.24303209111438,3033.55
UNIWHEELS,,,,,,74.18586179507547,1561.16,,
PROVIDENT,,,,,,-45.78917101861246,-29.46241594580958,-5.7727685174826915,6436.08
MBWS,,,,,,-0.5981207003126155,2248.71,,
ASTARTA,,,,,,56.666666666666664,72.5,-70.10463378176382,1672.5
ORCOGROUP,,,,,,339.95916728027316,-37.08702701564508,-37.160436652332116,755.75
KOFOL,,,,,,-32.55813953488372,1917.37,,
OLYMPIC,,,,,,1.2346381891973277,10.203734079073554,-7.844611114782266,1210.64
PEGAS,,,,,,10.080582524271838,13.877587121882184,11.731788365801538,809.51
EXILLON,,,,,,52.559202950551544,-50.13398355580706,-18.68833822793032,1477.82
SOPHARMA,,,,,,-8.32147490896915,-13.8059163059163,20.17167381974249,922.68
TATRY,,,,,,32.97804847100621,8.733443708609268,1.1002039997907798,573.53
FORTUNA,,,,,,19.747899159663874,-35.77981651376147,4.10112359550561,925.6
GORENJE,,,,,,32.520152285343606,-19.185616803313902,57.512995451591934,369.36
ASSECOSLO,,,,,,36.0854352707713,14.788394676897266,-23.394484880490435,435.53
OVOSTAR,,,,,,-4.419889502762431,25.694444444444443,-28.0,600.0
SILVANO,,,,,,148.8888888888889,-14.72384989402818,-48.02246462900961,462.95
AGROWILL,,,,,,113.48321342925657,-14.422040941973211,141.88384214445273,80.58
CITYSERV,,,,,,42.08445010764972,227.59,,
INTERAOLT,,,,,,-15.053763440860216,-5.535804977145761,-17.683946488294307,478.4
EUROHOLD,,,,,,52.1426968813103,-35.48527176666425,-13.198894333458988,318.36
AVIAAML,,,,,,37.92865484658668,-46.29682422030903,-0.3664044082142814,352.07
IMCOMPANY,,,,,,34.84426843626243,5.291035104524717,-53.33420983434131,380.3
AVIASG,,,,,,59.86114682437644,-31.535707998356898,-39.234773926686636,280.44
WARIMPEX,,,,,,29.323308270676694,-15.015974440894581,-60.82603254067583,431.46
FENGHUA,,,,,,-40.61151564185545,9.663585951940846,270.5,
PRAIRIE,,,,,,84.90976299195478,91.98,,
NEWWORLDR,,,,,,24.444611227859493,-71.41631269575664,-46.464994487320844,870.72
ASBIS,,,,,,123.2999187212138,33.009009009009,-86.48648648648648,410.7
SERINUS,,,,,,23.532834580216143,-61.84707113634201,-66.29430880403643,935.48
AGROTON,,,,,,300.91365920511646,-17.861163227016878,-36.938002839564604,42.26
JJAUTO,,,,,,0.0,-53.92059116767345,170.51,
PLAZACNTR,,,,,,25.008103727714737,-64.00023338584515,80.22082018927445,95.1
BMPAG,,,,,,-6.465517241379312,18.617771509167845,-10.025380710659899,63.04
MILKILAND,,,,,,40.82920234339792,-4.0432432432432375,-88.16015155006016,390.63
COALENERG,,,,,,122.59010896898576,-14.510927982801865,-40.9437156157427,47.26
ATLASEST,,,,,,-9.704804167470579,14.440273791123866,-27.996820349761528,62.9
ESTAR,,,,,,0.0,0.5879790940766464,-48.276638882631225,88.78
KSGAGRO,,,,,,121.47458840372225,-16.944114149821637,-89.6790820396392,162.97
PEIXIN,,,,,,-50.0,-38.996138996139,-63.0,273.0
REINHOLD,,,,,,-43.90947415132017,-29.863056333644575,1380.6451612903227,4.34
SADOVAYA,,,,,,19.953596287703018,-62.01527614571093,49.036777583187394,22.84
KDMSHIPNG,,,,,,-67.26162517613903,13.094289508632139,-87.0973269362577,291.8
WESTAISIC,,,,,,0.0,-52.93333333333333,-57.507082152974505,17.65
BANKBPH,,,,,,,-37.183667711014635,-10.091661880145502,4178.4
NFIEMF,,,,,,,-54.76579052854606,-60.654740447007924,1775.36
ROVESE,,,,,,,-16.3119575572706,-32.21175494726862,1687.8
GRAJEWO,,,,,,,-16.718829700812986,12.281160731962558,1414.28
MIDAS,,,,,,,18.180924528765566,-16.666325339449916,976.58
KOFOLA,,,,,,,48.88984976771314,8.261754683910858,918.57
SKOK,,,,,,,4.469648375998595,-39.322423706324635,565.25
MAGELLAN,,,,,,,-12.977099236641221,-14.46726647364023,514.61
ZETKAMA,,,,,,,93.90737479531622,-16.457166455875896,387.43
SMT,,,,,,,16.702444429056165,-41.150821141855815,245.39
DUDA,,,,,,,-24.13793103448276,-9.374999999999998,222.4
DUON,,,,,,,104.07686315242792,13.19811875367432,170.1
PRESCO,,,,,,,71.54317386231038,-45.70795058599936,126.28
MIT,,,,,,,-28.590604026845636,-75.86393088552916,92.6
TELL,,,,,,,85.11442368255301,-28.31125827814569,66.44
IVMX,,,,,,,93.22647362978282,-38.48600508905853,62.88
EKANCELAR,,,,,,,-94.16299559471366,-75.70893525949707,37.38
TERESA,,,,,,,3.7878787878787916,9.62780682866811,32.51
ECARD,,,,,,,132.9793180547792,-33.59317000742391,26.94
VARIANT,,,,,,,6.270627062706274,-41.46812620734063,15.53
EFH,,,,,,,-83.33333333333334,-76.0,11.0
GREMMEDIA,,,,,,,-22.46642246642247,-19.469026548672574,10.17
TRAVELPL,,,,,,,-7.643312101910824,74.44444444444443,9.0
ALTERCO,,,,,,,-56.417112299465245,-15.765765765765767,4.44
ACE,,,,,,,74.64223206012561,-44.20701935780344,348.18
DTP,,,,,,,6.113507222564529,146.07,
PSG,,,,,,,15.49,,
POLYMETAL,,,,,,,5.43,,
MSXRESOUR,,,,,,,-82.78253773969809,24.51,
AURUM,,,,,,,1.04,,
TVN,,,,,,,,12.187637431676833,5093.44
BGZ,,,,,,,,14.64254424614881,3915.03
BNPPL,,,,,,,,-22.487894584634084,2697.14
PTI,,,,,,,,-12.222222222222223,261.0
MIESZKO,,,,,,,,-4.1278137435410205,168.37
PPG,,,,,,,,-87.67392927441797,147.33
BLACKLION,,,,,,,,9.25669436749769,129.96
JUPITER,,,,,,,,-50.0,53.54
BAKALLAND,,,,,,,,16.87083601977219,46.53
POINTGROUP,,,,,,,,-47.748615458704556,41.53
DMWDM,,,,,,,,-59.5093795093795,34.65
YAWAL,,,,,,,,10.602480803307747,33.86
BIPROMET,,,,,,,,-36.42726719415703,32.86
WANDALEX,,,,,,,,33.75912408759123,21.92
GANT,,,,,,,,-43.37031167459059,18.93
INTAKUS,,,,,,,,-0.922509225092264,16.26
DSS,,,,,,,,-69.06228610540725,14.61
EUIMPLANT,,,,,,,,-87.45901639344262,12.2
NOKAUT,,,,,,,,-26.01828761429758,12.03
CAMMEDIA,,,,,,,,107.2379367720466,12.02
PBOANIOLA,,,,,,,,-89.29577464788733,10.65
MEWA,,,,,,,,-22.15108834827144,7.81
DRAGOWSKI,,,,,,,,-30.014641288433378,6.83
SKYSTONE,,,,,,,,-48.29931972789116,4.41
ADVADIS,,,,,,,,0.0,2.01
ONE2ONE,,,,,,,,-44.99999999999999,1.4
SOBIESKI,,,,,,,,20.68896434975108,998.31
WDMCP,,,,,,,,68.25,
TELEPOLSKA,,,,,,,,29.4,
INVENTUM,,,,,,,,2.06,
GLOBCITYHD,,,,,,,,2201.6,
TPSA,,,,,,,,,12861.1
NORDEABP,,,,,,,,,2557.94
BARLINEK,,,,,,,,,322.64
ARMATURA,,,,,,,,,136.08
HYGIENIKA,,,,,,,,,132.87
MAKRUM,,,,,,,,,107.84
LSTCAPITA,,,,,,,,,85.96
INVESTCON,,,,,,,,,26.7
COMPLEX,,,,,,,,,25.5
MOSTALEXP,,,,,,,,,24.47
MISPOL,,,,,,,,,23.97
IDEATFI,,,,,,,,,20.74
BUDVARCEN,,,,,,,,,17.32
GLOBALNRG,,,,,,,,,13.56
GREENECO,,,,,,,,,6.88
ENERGOPLD,,,,,,,,,0.71
CCIINT,,,,,,,,,1630.21
NOVAKBM,,,,,,,,,229.4
